"","node","cluster"
"559","HORVU.MOREX.r2.7HG0563000",15
"560","HORVU.MOREX.r2.1HG0060180",15
"561","HORVU.MOREX.r2.5HG0399610",15
"562","HORVU.MOREX.r2.7HG0543350",15
"563","HORVU.MOREX.r2.1HG0050080",15
"564","HORVU.MOREX.r2.1HG0059860",11
"565","HORVU.MOREX.r2.7HG0579490",15
"566","HORVU.MOREX.r2.3HG0206170",11
"567","HORVU.MOREX.r2.4HG0324250",15
"568","HORVU.MOREX.r2.3HG0257630",15
"569","HORVU.MOREX.r2.2HG0129090",15
"570","HORVU.MOREX.r2.5HG0370810",15
"571","HORVU.MOREX.r2.7HG0594310",15
"572","HORVU.MOREX.r2.3HG0251160",15
"573","HORVU.MOREX.r2.5HG0423810",15
"574","HORVU.MOREX.r2.5HG0354890",15
"575","HORVU.MOREX.r2.4HG0295800",15
"576","HORVU.MOREX.r2.4HG0332820",15
"577","HORVU.MOREX.r2.6HG0480840",15
"578","HORVU.MOREX.r2.7HG0543340",15
"579","HORVU.MOREX.r2.4HG0309400",15
"580","HORVU.MOREX.r2.7HG0612430",15
"581","HORVU.MOREX.r2.6HG0513820",15
"582","HORVU.MOREX.r2.5HG0380200",15
"583","HORVU.MOREX.r2.4HG0347350",15
"584","HORVU.MOREX.r2.6HG0523580",15
"585","HORVU.MOREX.r2.2HG0125890",15
"586","HORVU.MOREX.r2.5HG0355760",15
"587","HORVU.MOREX.r2.3HG0228010",11
"588","HORVU.MOREX.r2.5HG0391620",15
"589","HORVU.MOREX.r2.5HG0399580",15
"590","HORVU.MOREX.r2.5HG0385500",15
"591","HORVU.MOREX.r2.2HG0118280",15
"592","HORVU.MOREX.r2.5HG0434680",15
"593","HORVU.MOREX.r2.6HG0522160",15
"594","HORVU.MOREX.r2.3HG0214260",15
"595","HORVU.MOREX.r2.2HG0152770",15
"596","HORVU.MOREX.r2.1HG0055300",15
"597","HORVU.MOREX.r2.7HG0612020",15
"598","HORVU.MOREX.r2.5HG0399450",15
"599","HORVU.MOREX.r2.1HG0027540",15
"600","HORVU.MOREX.r2.6HG0475380",15
"601","HORVU.MOREX.r2.6HG0522040",15
"602","HORVU.MOREX.r2.5HG0367400",15
"603","HORVU.MOREX.r2.3HG0270740",11
"604","HORVU.MOREX.r2.5HG0399500",15
"605","HORVU.MOREX.r2.5HG0432540",15
"606","HORVU.MOREX.r2.7HG0593030",15
"607","HORVU.MOREX.r2.7HG0565500",15
"608","HORVU.MOREX.r2.2HG0149910",15
"609","HORVU.MOREX.r2.5HG0394620",15
"610","HORVU.MOREX.r2.7HG0621790",15
"611","HORVU.MOREX.r2.3HG0226300",15
"612","HORVU.MOREX.r2.5HG0399590",15
"613","HORVU.MOREX.r2.3HG0240960",15
"614","HORVU.MOREX.r2.5HG0441500",15
"615","HORVU.MOREX.r2.5HG0399570",15
"616","HORVU.MOREX.r2.2HG0142800",15
"617","HORVU.MOREX.r2.1HG0066850",15
"618","HORVU.MOREX.r2.1HG0002970",15
"619","HORVU.MOREX.r2.6HG0516700",15
"620","HORVU.MOREX.r2.1HG0020690",15
"621","HORVU.MOREX.r2.1HG0006150",15
"622","HORVU.MOREX.r2.5HG0419570",15
"623","HORVU.MOREX.r2.2HG0097620",15
"624","HORVU.MOREX.r2.7HG0623060",11
"625","HORVU.MOREX.r2.5HG0428600",15
"626","HORVU.MOREX.r2.7HG0550410",2
"627","HORVU.MOREX.r2.6HG0511230",2
"628","HORVU.MOREX.r2.4HG0324550",2
"629","HORVU.MOREX.r2.7HG0555610",15
"630","HORVU.MOREX.r2.2HG0105150",2
"631","HORVU.MOREX.r2.3HG0256620",2
"632","HORVU.MOREX.r2.5HG0396740",15
"633","HORVU.MOREX.r2.4HG0338120",2
"634","HORVU.MOREX.r2.7HG0598100",2
"635","HORVU.MOREX.r2.1HG0051900",2
"636","HORVU.MOREX.r2.2HG0143540",15
"637","HORVU.MOREX.r2.5HG0376280",2
"638","HORVU.MOREX.r2.4HG0290970",2
"639","HORVU.MOREX.r2.4HG0282000",2
"640","HORVU.MOREX.r2.5HG0425950",2
"641","HORVU.MOREX.r2.5HG0409590",2
"642","HORVU.MOREX.r2.2HG0153110",2
"643","HORVU.MOREX.r2.7HG0567840",2
"644","HORVU.MOREX.r2.2HG0091950",2
"645","HORVU.MOREX.r2.7HG0598020",2
"646","HORVU.MOREX.r2.4HG0329790",2
"647","HORVU.MOREX.r2.7HG0543420",2
"648","HORVU.MOREX.r2.5HG0403530",8
"649","HORVU.MOREX.r2.5HG0424690",2
"650","HORVU.MOREX.r2.2HG0107410",2
"651","HORVU.MOREX.r2.7HG0579160",2
"652","HORVU.MOREX.r2.1HG0051370",8
"653","HORVU.MOREX.r2.1HG0003750",15
"654","HORVU.MOREX.r2.3HG0232600",15
"655","HORVU.MOREX.r2.3HG0273940",15
"656","HORVU.MOREX.r2.5HG0387690",15
"657","HORVU.MOREX.r2.2HG0177640",8
"658","HORVU.MOREX.r2.3HG0250080",2
"659","HORVU.MOREX.r2.2HG0137960",2
"660","HORVU.MOREX.r2.6HG0521570",2
"661","HORVU.MOREX.r2.6HG0521380",2
"662","HORVU.MOREX.r2.1HG0049800",2
"663","HORVU.MOREX.r2.5HG0437030",2
"664","HORVU.MOREX.r2.5HG0365730",8
"665","HORVU.MOREX.r2.3HG0239930",13
"666","HORVU.MOREX.r2.1HG0018910",13
"667","HORVU.MOREX.r2.6HG0492210",13
"668","HORVU.MOREX.r2.2HG0092790",13
"669","HORVU.MOREX.r2.5HG0433840",13
"670","HORVU.MOREX.r2.4HG0337450",13
"671","HORVU.MOREX.r2.7HG0567650",13
"672","HORVU.MOREX.r2.3HG0253300",13
"673","HORVU.MOREX.r2.5HG0378380",13
"674","HORVU.MOREX.r2.5HG0389330",13
"675","HORVU.MOREX.r2.2HG0124730",13
"676","HORVU.MOREX.r2.5HG0429640",8
"677","HORVU.MOREX.r2.7HG0528960",13
"678","HORVU.MOREX.r2.5HG0389360",13
"679","HORVU.MOREX.r2.3HG0192970",13
"680","HORVU.MOREX.r2.2HG0092650",13
"681","HORVU.MOREX.r2.3HG0182650",13
"682","HORVU.MOREX.r2.6HG0501850",13
"683","HORVU.MOREX.r2.1HG0018040",13
"684","HORVU.MOREX.r2.5HG0431510",13
"685","HORVU.MOREX.r2.5HG0437010",13
"686","HORVU.MOREX.r2.1HG0058860",13
"687","HORVU.MOREX.r2.2HG0158350",13
"688","HORVU.MOREX.r2.5HG0401170",13
"689","HORVU.MOREX.r2.1HG0026750",13
"690","HORVU.MOREX.r2.7HG0577670",13
"691","HORVU.MOREX.r2.7HG0584290",13
"692","HORVU.MOREX.r2.5HG0376740",13
"693","HORVU.MOREX.r2.3HG0202480",13
"694","HORVU.MOREX.r2.3HG0182620",13
"695","HORVU.MOREX.r2.6HG0488990",13
"696","HORVU.MOREX.r2.4HG0291480",13
"697","HORVU.MOREX.r2.7HG0584220",13
"698","HORVU.MOREX.r2.1HG0024100",13
"699","HORVU.MOREX.r2.4HG0314500",13
"700","HORVU.MOREX.r2.4HG0336330",13
"701","HORVU.MOREX.r2.6HG0454200",13
"702","HORVU.MOREX.r2.2HG0161120",13
"703","HORVU.MOREX.r2.7HG0568170",13
"704","HORVU.MOREX.r2.7HG0558580",13
"705","HORVU.MOREX.r2.4HG0331970",13
"706","HORVU.MOREX.r2.2HG0086170",13
"707","HORVU.MOREX.r2.2HG0100920",13
"708","HORVU.MOREX.r2.2HG0102110",13
"709","HORVU.MOREX.r2.2HG0103970",13
"710","HORVU.MOREX.r2.3HG0201870",13
"711","HORVU.MOREX.r2.5HG0430630",13
"712","HORVU.MOREX.r2.2HG0159710",13
"713","HORVU.MOREX.r2.6HG0502730",13
"714","HORVU.MOREX.r2.7HG0577600",13
"715","HORVU.MOREX.r2.5HG0409860",13
"716","HORVU.MOREX.r2.7HG0595620",13
"717","HORVU.MOREX.r2.3HG0197840",2
"718","HORVU.MOREX.r2.6HG0484240",13
"719","HORVU.MOREX.r2.1HG0052500",13
"720","HORVU.MOREX.r2.4HG0294910",13
"721","HORVU.MOREX.r2.6HG0466040",2
"722","HORVU.MOREX.r2.3HG0252910",13
"723","HORVU.MOREX.r2.1HG0074170",13
"724","HORVU.MOREX.r2.7HG0542180",13
"725","HORVU.MOREX.r2.5HG0383630",13
"726","HORVU.MOREX.r2.4HG0295930",8
"727","HORVU.MOREX.r2.4HG0294890",13
"728","HORVU.MOREX.r2.7HG0616250",2
"729","HORVU.MOREX.r2.2HG0152320",13
"730","HORVU.MOREX.r2.6HG0497980",2
"731","HORVU.MOREX.r2.2HG0170740",13
"732","HORVU.MOREX.r2.5HG0419620",2
"733","HORVU.MOREX.r2.2HG0152300",13
"734","HORVU.MOREX.r2.3HG0220700",13
"735","HORVU.MOREX.r2.1HG0059160",13
"736","HORVU.MOREX.r2.2HG0168870",2
"737","HORVU.MOREX.r2.3HG0237190",13
"738","HORVU.MOREX.r2.5HG0385600",8
"739","HORVU.MOREX.r2.6HG0471210",2
"740","HORVU.MOREX.r2.2HG0152290",13
"741","HORVU.MOREX.r2.3HG0227320",8
"742","HORVU.MOREX.r2.1HG0004060",8
"743","HORVU.MOREX.r2.3HG0258670",19
"744","HORVU.MOREX.r2.3HG0210540",8
"745","HORVU.MOREX.r2.3HG0249040",2
"746","HORVU.MOREX.r2.4HG0320920",2
"747","HORVU.MOREX.r2.7HG0541760",2
"748","HORVU.MOREX.r2.4HG0281980",2
"749","HORVU.MOREX.r2.1HG0077620",2
"750","HORVU.MOREX.r2.7HG0605830",2
"751","HORVU.MOREX.r2.7HG0605800",2
"752","HORVU.MOREX.r2.7HG0529030",2
"753","HORVU.MOREX.r2.5HG0435350",2
"754","HORVU.MOREX.r2.5HG0420530",2
"755","HORVU.MOREX.r2.5HG0435380",2
"756","HORVU.MOREX.r2.5HG0435390",2
"757","HORVU.MOREX.r2.7HG0608380",2
"758","HORVU.MOREX.r2.UnG0626300",2
"759","HORVU.MOREX.r2.7HG0605850",2
"760","HORVU.MOREX.r2.UnG0625960",2
"761","HORVU.MOREX.r2.UnG0625900",2
"762","HORVU.MOREX.r2.6HG0504040",2
"763","HORVU.MOREX.r2.1HG0065860",8
"764","HORVU.MOREX.r2.5HG0385050",2
"765","HORVU.MOREX.r2.5HG0412650",11
"766","HORVU.MOREX.r2.3HG0220590",15
"767","HORVU.MOREX.r2.1HG0018510",13
"768","HORVU.MOREX.r2.3HG0224180",8
"769","HORVU.MOREX.r2.2HG0129270",13
"770","HORVU.MOREX.r2.1HG0042520",8
"771","HORVU.MOREX.r2.4HG0339250",13
"772","HORVU.MOREX.r2.4HG0343670",8
"773","HORVU.MOREX.r2.5HG0397940",13
"774","HORVU.MOREX.r2.1HG0003480",13
"775","HORVU.MOREX.r2.2HG0095700",13
"776","HORVU.MOREX.r2.3HG0253280",13
"777","HORVU.MOREX.r2.5HG0387320",13
"778","HORVU.MOREX.r2.1HG0035670",13
"779","HORVU.MOREX.r2.4HG0277690",13
"780","HORVU.MOREX.r2.2HG0098990",13
"781","HORVU.MOREX.r2.3HG0236190",13
"782","HORVU.MOREX.r2.4HG0326700",8
"783","HORVU.MOREX.r2.1HG0031760",13
"784","HORVU.MOREX.r2.4HG0314300",13
"785","HORVU.MOREX.r2.4HG0343460",13
"786","HORVU.MOREX.r2.3HG0267730",2
"787","HORVU.MOREX.r2.3HG0204770",2
"788","HORVU.MOREX.r2.4HG0320350",2
"789","HORVU.MOREX.r2.1HG0067230",2
"790","HORVU.MOREX.r2.3HG0237800",2
"791","HORVU.MOREX.r2.5HG0446420",2
"792","HORVU.MOREX.r2.3HG0267720",2
"793","HORVU.MOREX.r2.4HG0314380",8
"794","HORVU.MOREX.r2.6HG0479380",8
"795","HORVU.MOREX.r2.6HG0521660",8
"796","HORVU.MOREX.r2.7HG0615100",8
"797","HORVU.MOREX.r2.6HG0524000",8
"798","HORVU.MOREX.r2.5HG0393410",13
"799","HORVU.MOREX.r2.1HG0027750",8
"800","HORVU.MOREX.r2.7HG0615090",8
"801","HORVU.MOREX.r2.2HG0148230",8
"802","HORVU.MOREX.r2.5HG0368080",8
"803","HORVU.MOREX.r2.6HG0469320",8
"804","HORVU.MOREX.r2.4HG0285380",8
"805","HORVU.MOREX.r2.6HG0518390",8
"806","HORVU.MOREX.r2.7HG0552920",8
"807","HORVU.MOREX.r2.1HG0055530",8
"808","HORVU.MOREX.r2.1HG0066810",8
"809","HORVU.MOREX.r2.5HG0419110",8
"810","HORVU.MOREX.r2.5HG0446060",8
"811","HORVU.MOREX.r2.7HG0581760",8
"812","HORVU.MOREX.r2.4HG0296910",8
"813","HORVU.MOREX.r2.3HG0223560",8
"814","HORVU.MOREX.r2.1HG0071030",8
"815","HORVU.MOREX.r2.1HG0041620",2
"816","HORVU.MOREX.r2.2HG0151180",2
"817","HORVU.MOREX.r2.1HG0016740",2
"818","HORVU.MOREX.r2.3HG0222280",2
"819","HORVU.MOREX.r2.2HG0175470",2
"820","HORVU.MOREX.r2.3HG0241150",2
"821","HORVU.MOREX.r2.3HG0234350",2
"822","HORVU.MOREX.r2.4HG0283640",2
"823","HORVU.MOREX.r2.4HG0325410",2
"824","HORVU.MOREX.r2.3HG0233480",13
"825","HORVU.MOREX.r2.4HG0280470",13
"826","HORVU.MOREX.r2.3HG0195970",13
"827","HORVU.MOREX.r2.3HG0209880",13
"828","HORVU.MOREX.r2.5HG0421920",13
"829","HORVU.MOREX.r2.4HG0340050",2
"830","HORVU.MOREX.r2.1HG0055140",26
"831","HORVU.MOREX.r2.6HG0510040",2
"832","HORVU.MOREX.r2.5HG0402060",15
"833","HORVU.MOREX.r2.2HG0143320",2
"834","HORVU.MOREX.r2.7HG0602620",2
"835","HORVU.MOREX.r2.7HG0609970",8
"836","HORVU.MOREX.r2.7HG0529470",15
"837","HORVU.MOREX.r2.7HG0529530",15
"838","HORVU.MOREX.r2.6HG0462270",2
"839","HORVU.MOREX.r2.5HG0401370",2
"840","HORVU.MOREX.r2.7HG0552760",2
"841","HORVU.MOREX.r2.1HG0074950",2
"842","HORVU.MOREX.r2.4HG0335780",2
"843","HORVU.MOREX.r2.1HG0074290",2
"844","HORVU.MOREX.r2.3HG0232180",2
"845","HORVU.MOREX.r2.6HG0452230",2
"846","HORVU.MOREX.r2.1HG0049040",8
"847","HORVU.MOREX.r2.2HG0088790",8
"848","HORVU.MOREX.r2.5HG0406360",13
"849","HORVU.MOREX.r2.5HG0426690",13
"850","HORVU.MOREX.r2.6HG0516470",8
"851","HORVU.MOREX.r2.5HG0399730",13
"852","HORVU.MOREX.r2.4HG0283930",8
"853","HORVU.MOREX.r2.5HG0413940",2
"854","HORVU.MOREX.r2.2HG0108340",2
"855","HORVU.MOREX.r2.1HG0071020",2
"856","HORVU.MOREX.r2.4HG0335030",8
"857","HORVU.MOREX.r2.6HG0521730",8
"858","HORVU.MOREX.r2.4HG0323620",2
"859","HORVU.MOREX.r2.3HG0206450",8
"860","HORVU.MOREX.r2.3HG0252080",2
"861","HORVU.MOREX.r2.6HG0461070",2
"862","HORVU.MOREX.r2.2HG0100640",11
"863","HORVU.MOREX.r2.2HG0155270",11
"864","HORVU.MOREX.r2.4HG0296290",2
"865","HORVU.MOREX.r2.3HG0222430",8
"866","HORVU.MOREX.r2.2HG0079570",2
"867","HORVU.MOREX.r2.4HG0319410",8
"868","HORVU.MOREX.r2.4HG0317680",2
"869","HORVU.MOREX.r2.2HG0089200",8
"870","HORVU.MOREX.r2.1HG0077910",8
"871","HORVU.MOREX.r2.1HG0007880",15
"872","HORVU.MOREX.r2.1HG0025160",15
"873","HORVU.MOREX.r2.6HG0491780",15
"874","HORVU.MOREX.r2.3HG0191170",15
"875","HORVU.MOREX.r2.7HG0546820",15
"876","HORVU.MOREX.r2.6HG0521560",15
"877","HORVU.MOREX.r2.5HG0409930",15
"878","HORVU.MOREX.r2.6HG0521400",15
"879","HORVU.MOREX.r2.6HG0449520",15
"880","HORVU.MOREX.r2.7HG0568330",15
"881","HORVU.MOREX.r2.6HG0471860",15
"882","HORVU.MOREX.r2.6HG0519490",6
"883","HORVU.MOREX.r2.1HG0034150",6
"884","HORVU.MOREX.r2.3HG0245120",6
"885","HORVU.MOREX.r2.2HG0096310",6
"886","HORVU.MOREX.r2.3HG0209490",6
"887","HORVU.MOREX.r2.1HG0003070",6
"888","HORVU.MOREX.r2.5HG0369800",2
"889","HORVU.MOREX.r2.3HG0239310",11
"890","HORVU.MOREX.r2.6HG0526770",2
"891","HORVU.MOREX.r2.3HG0202540",11
"892","HORVU.MOREX.r2.2HG0123500",11
"893","HORVU.MOREX.r2.1HG0062380",11
"894","HORVU.MOREX.r2.3HG0197100",8
"895","HORVU.MOREX.r2.5HG0363250",8
"896","HORVU.MOREX.r2.7HG0555280",8
"897","HORVU.MOREX.r2.1HG0000700",13
"898","HORVU.MOREX.r2.7HG0611040",8
"899","HORVU.MOREX.r2.2HG0099480",8
"900","HORVU.MOREX.r2.1HG0047420",8
"901","HORVU.MOREX.r2.3HG0266680",13
"902","HORVU.MOREX.r2.6HG0465700",8
"903","HORVU.MOREX.r2.4HG0301490",8
"904","HORVU.MOREX.r2.5HG0414960",8
"905","HORVU.MOREX.r2.4HG0279680",8
"906","HORVU.MOREX.r2.7HG0581610",8
"907","HORVU.MOREX.r2.3HG0208150",8
"908","HORVU.MOREX.r2.5HG0387260",8
"909","HORVU.MOREX.r2.3HG0190470",8
"910","HORVU.MOREX.r2.3HG0258190",8
"911","HORVU.MOREX.r2.5HG0432020",8
"912","HORVU.MOREX.r2.3HG0215820",11
"913","HORVU.MOREX.r2.5HG0382160",11
"914","HORVU.MOREX.r2.1HG0055660",11
"915","HORVU.MOREX.r2.3HG0245810",11
"916","HORVU.MOREX.r2.4HG0338680",2
"917","HORVU.MOREX.r2.5HG0403200",2
"918","HORVU.MOREX.r2.4HG0334150",8
"919","HORVU.MOREX.r2.2HG0132890",8
"920","HORVU.MOREX.r2.3HG0195910",8
"921","HORVU.MOREX.r2.1HG0049150",8
"922","HORVU.MOREX.r2.2HG0163370",2
"923","HORVU.MOREX.r2.4HG0311970",2
"924","HORVU.MOREX.r2.5HG0388190",2
"925","HORVU.MOREX.r2.3HG0182440",2
"926","HORVU.MOREX.r2.3HG0209860",2
"927","HORVU.MOREX.r2.5HG0377810",2
"928","HORVU.MOREX.r2.6HG0457700",8
"929","HORVU.MOREX.r2.4HG0335560",2
"930","HORVU.MOREX.r2.5HG0425450",13
"931","HORVU.MOREX.r2.2HG0114820",8
"932","HORVU.MOREX.r2.4HG0344580",8
"933","HORVU.MOREX.r2.1HG0066860",8
"934","HORVU.MOREX.r2.5HG0402780",2
"935","HORVU.MOREX.r2.7HG0612140",2
"936","HORVU.MOREX.r2.6HG0477020",2
"937","HORVU.MOREX.r2.4HG0326080",8
"938","HORVU.MOREX.r2.5HG0377070",2
"939","HORVU.MOREX.r2.4HG0289970",2
"940","HORVU.MOREX.r2.2HG0097010",2
"941","HORVU.MOREX.r2.2HG0146290",2
"942","HORVU.MOREX.r2.5HG0394680",8
"943","HORVU.MOREX.r2.7HG0583800",8
"944","HORVU.MOREX.r2.6HG0519800",2
"945","HORVU.MOREX.r2.2HG0143620",2
"946","HORVU.MOREX.r2.7HG0561670",2
"947","HORVU.MOREX.r2.7HG0563540",8
"948","HORVU.MOREX.r2.4HG0349080",2
"949","HORVU.MOREX.r2.6HG0468640",2
"950","HORVU.MOREX.r2.1HG0045430",2
"951","HORVU.MOREX.r2.6HG0468620",2
"952","HORVU.MOREX.r2.6HG0450230",2
"953","HORVU.MOREX.r2.4HG0287810",15
"954","HORVU.MOREX.r2.2HG0106100",15
"955","HORVU.MOREX.r2.4HG0285250",15
"956","HORVU.MOREX.r2.7HG0536230",15
"957","HORVU.MOREX.r2.2HG0161320",15
"958","HORVU.MOREX.r2.3HG0248400",15
"959","HORVU.MOREX.r2.3HG0237260",13
"960","HORVU.MOREX.r2.2HG0108030",13
"961","HORVU.MOREX.r2.3HG0229390",13
"962","HORVU.MOREX.r2.5HG0423670",8
"963","HORVU.MOREX.r2.6HG0520300",8
"964","HORVU.MOREX.r2.7HG0544420",8
"965","HORVU.MOREX.r2.1HG0043590",11
"966","HORVU.MOREX.r2.4HG0328370",2
"967","HORVU.MOREX.r2.5HG0434100",2
"968","HORVU.MOREX.r2.6HG0463020",2
"969","HORVU.MOREX.r2.4HG0320870",15
"970","HORVU.MOREX.r2.4HG0290140",15
"971","HORVU.MOREX.r2.3HG0206880",2
"972","HORVU.MOREX.r2.4HG0346290",2
"973","HORVU.MOREX.r2.1HG0044160",2
"974","HORVU.MOREX.r2.5HG0368990",8
"975","HORVU.MOREX.r2.6HG0482600",2
"976","HORVU.MOREX.r2.6HG0498920",2
"977","HORVU.MOREX.r2.6HG0494410",8
"978","HORVU.MOREX.r2.1HG0018440",8
"979","HORVU.MOREX.r2.6HG0494390",8
"980","HORVU.MOREX.r2.2HG0150540",8
"981","HORVU.MOREX.r2.6HG0494420",8
"982","HORVU.MOREX.r2.2HG0109440",8
"983","HORVU.MOREX.r2.3HG0185770",8
"984","HORVU.MOREX.r2.4HG0333430",2
"985","HORVU.MOREX.r2.5HG0394700",2
"986","HORVU.MOREX.r2.5HG0401530",2
"987","HORVU.MOREX.r2.4HG0324860",2
"988","HORVU.MOREX.r2.2HG0093860",2
"989","HORVU.MOREX.r2.7HG0549810",2
"990","HORVU.MOREX.r2.7HG0562220",2
"991","HORVU.MOREX.r2.2HG0107650",2
"992","HORVU.MOREX.r2.7HG0552030",2
"993","HORVU.MOREX.r2.2HG0157290",2
"994","HORVU.MOREX.r2.4HG0341970",2
"995","HORVU.MOREX.r2.6HG0509430",2
"996","HORVU.MOREX.r2.4HG0335940",2
"997","HORVU.MOREX.r2.4HG0326610",2
"998","HORVU.MOREX.r2.2HG0093470",13
"999","HORVU.MOREX.r2.5HG0354620",2
"1000","HORVU.MOREX.r2.7HG0612580",2
"1001","HORVU.MOREX.r2.6HG0473270",2
"1002","HORVU.MOREX.r2.2HG0090820",2
"1003","HORVU.MOREX.r2.1HG0056070",2
"1004","HORVU.MOREX.r2.5HG0404000",13
"1005","HORVU.MOREX.r2.3HG0269860",13
"1006","HORVU.MOREX.r2.3HG0239350",13
"1007","HORVU.MOREX.r2.6HG0475780",8
"1008","HORVU.MOREX.r2.6HG0489240",13
"1009","HORVU.MOREX.r2.6HG0464240",13
"1010","HORVU.MOREX.r2.6HG0505010",13
"1011","HORVU.MOREX.r2.4HG0322020",13
"1012","HORVU.MOREX.r2.2HG0081770",13
"1013","HORVU.MOREX.r2.5HG0444440",15
"1014","HORVU.MOREX.r2.7HG0555300",2
"1015","HORVU.MOREX.r2.3HG0260790",15
"1016","HORVU.MOREX.r2.2HG0149430",2
"1017","HORVU.MOREX.r2.5HG0444400",15
"1018","HORVU.MOREX.r2.5HG0444490",15
"1019","HORVU.MOREX.r2.6HG0508580",2
"1020","HORVU.MOREX.r2.3HG0266870",13
"1021","HORVU.MOREX.r2.3HG0194750",13
"1022","HORVU.MOREX.r2.1HG0025000",13
"1023","HORVU.MOREX.r2.4HG0304030",8
"1024","HORVU.MOREX.r2.1HG0074710",8
"1025","HORVU.MOREX.r2.6HG0526130",8
"1026","HORVU.MOREX.r2.3HG0210350",2
"1027","HORVU.MOREX.r2.6HG0520620",8
"1028","HORVU.MOREX.r2.3HG0229090",8
"1029","HORVU.MOREX.r2.5HG0397220",8
"1030","HORVU.MOREX.r2.6HG0523370",2
"1031","HORVU.MOREX.r2.4HG0339910",2
"1032","HORVU.MOREX.r2.4HG0326090",2
"1033","HORVU.MOREX.r2.4HG0277770",2
"1034","HORVU.MOREX.r2.4HG0281710",8
"1035","HORVU.MOREX.r2.6HG0511040",8
"1036","HORVU.MOREX.r2.7HG0566810",11
"1037","HORVU.MOREX.r2.6HG0524330",11
"1038","HORVU.MOREX.r2.5HG0382610",8
"1039","HORVU.MOREX.r2.4HG0319700",8
"1040","HORVU.MOREX.r2.2HG0098330",2
"1041","HORVU.MOREX.r2.5HG0385350",2
"1042","HORVU.MOREX.r2.7HG0540790",2
"1043","HORVU.MOREX.r2.3HG0218480",2
"1044","HORVU.MOREX.r2.4HG0295830",8
"1045","HORVU.MOREX.r2.4HG0304810",2
"1046","HORVU.MOREX.r2.2HG0089140",8
"1047","HORVU.MOREX.r2.3HG0187230",2
"1048","HORVU.MOREX.r2.3HG0246050",2
"1049","HORVU.MOREX.r2.2HG0098360",2
"1050","HORVU.MOREX.r2.5HG0357370",2
"1051","HORVU.MOREX.r2.7HG0610200",2
"1052","HORVU.MOREX.r2.5HG0379030",2
"1053","HORVU.MOREX.r2.6HG0479730",2
"1054","HORVU.MOREX.r2.6HG0498050",2
"1055","HORVU.MOREX.r2.4HG0325420",2
"1056","HORVU.MOREX.r2.7HG0597050",2
"1057","HORVU.MOREX.r2.7HG0610280",2
"1058","HORVU.MOREX.r2.3HG0184800",2
"1059","HORVU.MOREX.r2.2HG0137270",13
"1060","HORVU.MOREX.r2.7HG0557100",2
"1061","HORVU.MOREX.r2.7HG0582810",13
"1062","HORVU.MOREX.r2.1HG0020680",13
"1063","HORVU.MOREX.r2.6HG0481770",13
"1064","HORVU.MOREX.r2.7HG0612250",13
"1065","HORVU.MOREX.r2.7HG0608850",13
"1066","HORVU.MOREX.r2.4HG0343480",13
"1067","HORVU.MOREX.r2.2HG0137370",13
"1068","HORVU.MOREX.r2.7HG0572270",13
"1069","HORVU.MOREX.r2.4HG0291050",13
"1070","HORVU.MOREX.r2.5HG0421790",13
"1071","HORVU.MOREX.r2.4HG0288160",13
"1072","HORVU.MOREX.r2.3HG0250830",13
"1073","HORVU.MOREX.r2.6HG0523600",13
"1074","HORVU.MOREX.r2.6HG0505700",8
"1075","HORVU.MOREX.r2.6HG0458380",13
"1076","HORVU.MOREX.r2.2HG0120460",13
"1077","HORVU.MOREX.r2.6HG0512020",8
"1078","HORVU.MOREX.r2.7HG0544560",8
"1079","HORVU.MOREX.r2.2HG0166380",8
"1080","HORVU.MOREX.r2.5HG0390870",8
"1081","HORVU.MOREX.r2.7HG0529420",11
"1082","HORVU.MOREX.r2.5HG0429310",11
"1083","HORVU.MOREX.r2.5HG0429320",11
"1084","HORVU.MOREX.r2.3HG0267140",11
"1085","HORVU.MOREX.r2.2HG0178450",11
"1086","HORVU.MOREX.r2.7HG0537910",11
"1087","HORVU.MOREX.r2.3HG0266820",11
"1088","HORVU.MOREX.r2.3HG0270560",11
"1089","HORVU.MOREX.r2.5HG0422070",11
"1090","HORVU.MOREX.r2.7HG0529160",11
"1091","HORVU.MOREX.r2.3HG0267120",11
"1092","HORVU.MOREX.r2.3HG0267130",11
"1093","HORVU.MOREX.r2.5HG0404270",11
"1094","HORVU.MOREX.r2.1HG0044460",15
"1095","HORVU.MOREX.r2.5HG0404230",11
"1096","HORVU.MOREX.r2.4HG0346560",15
"1097","HORVU.MOREX.r2.7HG0580730",15
"1098","HORVU.MOREX.r2.5HG0404200",11
"1099","HORVU.MOREX.r2.6HG0458690",15
"1100","HORVU.MOREX.r2.5HG0430070",11
"1101","HORVU.MOREX.r2.7HG0568050",15
"1102","HORVU.MOREX.r2.5HG0377370",8
"1103","HORVU.MOREX.r2.7HG0596060",11
"1104","HORVU.MOREX.r2.1HG0011580",15
"1105","HORVU.MOREX.r2.1HG0011560",15
"1106","HORVU.MOREX.r2.1HG0076940",2
"1107","HORVU.MOREX.r2.3HG0225160",2
"1108","HORVU.MOREX.r2.3HG0203270",2
"1109","HORVU.MOREX.r2.7HG0527360",2
"1110","HORVU.MOREX.r2.1HG0040100",2
"1111","HORVU.MOREX.r2.5HG0442940",2
"1112","HORVU.MOREX.r2.2HG0154950",2
"1113","HORVU.MOREX.r2.5HG0412970",2
